strain	virus	accession	date	region	country	division	city	db	segment	authors	url	title	journal	paper_url
USVI/25/2016	zika	VI25_12plex	2016-09-27	north_america	usvi	saint_thomas	saint_thomas	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
USVI/27/2016	zika	VI27	2016-08-19	north_america	usvi	saint_thomas	saint_thomas	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
USVI/28/2016	zika	VI28_1d	2016-11-28	north_america	usvi	saint_croix	saint_croix	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
USVI/3/2016	zika	VI3	2016-09-26	north_america	usvi	saint_thomas	saint_thomas	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
USVI/30/2016	zika	VI30_12plex	2016-08-07	north_america	usvi	saint_croix	saint_croix	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
USVI/32/2016	zika	VI32	2016-08-11	north_america	usvi	saint_croix	saint_croix	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
USVI/34/2016	zika	VI34	2016-08-01	north_america	usvi	saint_thomas	saint_thomas	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
USVI/35/2016	zika	VI35	2016-09-08	north_america	usvi	saint_thomas	saint_thomas	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
USVI/36/2016	zika	VI36	2016-09-13	north_america	usvi	saint_croix	saint_croix	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
USVI/37/2016	zika	VI37	2016-10-06	north_america	usvi	saint_croix	saint_croix	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
USVI/38/2016	zika	VI38_12plex	2016-10-25	north_america	usvi	saint_thomas	saint_thomas	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
USVI/39/2016	zika	VI39_12plex	2016-11-09	north_america	usvi	saint_croix	saint_croix	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
USVI/4/2016	zika	VI4	2016-10-14	north_america	usvi	saint_thomas	saint_thomas	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
USVI/40/2016	zika	VI40	2016-11-05	north_america	usvi	saint_thomas	saint_thomas	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
USVI/41/2016	zika	VI41_12plex	2016-11-10	north_america	usvi	saint_croix	saint_croix	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
USVI/42/2016	zika	VI42	2016-10-26	north_america	usvi	saint_croix	saint_croix	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
USVI/43/2016	zika	VI43	2016-07-19	north_america	usvi	saint_thomas	saint_thomas	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
USVI/44/2016	zika	VI44	2016-10-17	north_america	usvi	saint_thomas	saint_thomas	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
USVI/45/2016	zika	VI45	2016-08-03	north_america	usvi	saint_thomas	saint_thomas	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
USVI/46/2016	zika	VI46	2016-07-15	north_america	usvi	saint_thomas	saint_thomas	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
USVI/5/2016	zika	VI5	2016-10-17	north_america	usvi	saint_thomas	saint_thomas	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
USVI/6/2016	zika	VI6	2016-10-19	north_america	usvi	saint_john	saint_john	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
USVI/7/2016	zika	VI7	2016-10-27	north_america	usvi	saint_thomas	saint_thomas	fh	genome	Black et al	https://github.com/blab/zika-usvi/	Genetic characterization of the Zika virus epidemic in the US Virgin Islands	?	?
V103344	zika	KU501216	2015-12-01	north_america	guatemala	guatemala	guatemala	genbank	genome	Lanciotti et al	https://www.ncbi.nlm.nih.gov/nuccore/KU501216	Phylogeny of Zika Virus in Western Hemisphere, 2015	Emerging Infect. Dis. 22 (5), 933-935 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27088323
V103451	zika	KX262887	2016-01-06	north_america	honduras	honduras	honduras	genbank	genome	Lanciotti et al	https://www.ncbi.nlm.nih.gov/nuccore/KX262887	Direct Submission	Submitted (18-MAY-2016) Diagnostic & Reference Laboratory, Arbovirus Diseases Branch, Centers for Disease Control & Prevention, 3150 Rampart Road, Fort Collins, CO 80521, USA	?
V15098	zika	MF073359	2015-03-01	south_america	brazil	brazil	brazil	genbank	genome	Strottmann et al	https://www.ncbi.nlm.nih.gov/nuccore/MF073359	Molecular characterization of three Brazilian isolates of zika virus reveals genomic plasticity	Unpublished	?
V15261	zika	MF073358	2015-06-01	south_america	brazil	brazil	brazil	genbank	genome	Strottmann et al	https://www.ncbi.nlm.nih.gov/nuccore/MF073358	Molecular characterization of three Brazilian isolates of zika virus reveals genomic plasticity	Unpublished	?
V16288	zika	MF073357	2016-02-01	south_america	brazil	brazil	brazil	genbank	genome	Strottmann et al	https://www.ncbi.nlm.nih.gov/nuccore/MF073357	Molecular characterization of three Brazilian isolates of zika virus reveals genomic plasticity	Unpublished	?
V17271	zika	KU758877	2015-12-XX	south_america	french_guiana	french_guiana	french_guiana	genbank	genome	Enfissi et al	https://www.ncbi.nlm.nih.gov/nuccore/KU758877	Direct Submission	Submitted (25-FEB-2016) laboratoire de virologie, Institut Pasteur de la Guyane, 23 avenue Pasteur, Cayenne, French Guiana 97300, France	?
V17829	zika	KR872956	2015-XX-XX	south_america	brazil	brazil	brazil	genbank	genome	Nunes et al	https://www.ncbi.nlm.nih.gov/nuccore/KR872956	Emergence of Zika virus in Brazil: Detection of Asian genotype	Unpublished	?
V8375	zika	KU501217	2015-11-01	north_america	guatemala	guatemala	guatemala	genbank	genome	Lanciotti et al	https://www.ncbi.nlm.nih.gov/nuccore/KU501217	Phylogeny of Zika Virus in Western Hemisphere, 2015	Emerging Infect. Dis. 22 (5), 933-935 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27088323
V9	zika	KX197205	2015-12-01	south_america	brazil	brazil	brazil	genbank	genome	Miranda et al	https://www.ncbi.nlm.nih.gov/nuccore/KX197205	Brazilian Zika virus genome sequence	Unpublished	?
V96622	zika	MN473450	2016-XX-XX	north_america	canada	canada	canada	genbank	genome	Kamelian et al	https://www.ncbi.nlm.nih.gov/nuccore/MN473450	Phylogenetic surveillance of travel-related Zika virus infections through whole-genome sequencing methods	Unpublished	?
V96623	zika	MN473451	2016-XX-XX	north_america	canada	canada	canada	genbank	genome	Kamelian et al	https://www.ncbi.nlm.nih.gov/nuccore/MN473451	Phylogenetic surveillance of travel-related Zika virus infections through whole-genome sequencing methods	Unpublished	?
V96624	zika	MN473452	2016-XX-XX	north_america	canada	canada	canada	genbank	genome	Kamelian et al	https://www.ncbi.nlm.nih.gov/nuccore/MN473452	Phylogenetic surveillance of travel-related Zika virus infections through whole-genome sequencing methods	Unpublished	?
V96625	zika	MN473453	2016-XX-XX	north_america	canada	canada	canada	genbank	genome	Kamelian et al	https://www.ncbi.nlm.nih.gov/nuccore/MN473453	Phylogenetic surveillance of travel-related Zika virus infections through whole-genome sequencing methods	Unpublished	?
V96626	zika	MN473454	2016-XX-XX	north_america	canada	canada	canada	genbank	genome	Kamelian et al	https://www.ncbi.nlm.nih.gov/nuccore/MN473454	Phylogenetic surveillance of travel-related Zika virus infections through whole-genome sequencing methods	Unpublished	?
VEN/UF_1/2016	zika	KX702400	2016-03-25	south_america	venezuela	venezuela	venezuela	genbank	genome	Blohm et al	https://www.ncbi.nlm.nih.gov/nuccore/KX702400	Complete Genome Sequences of Identical Zika virus Isolates in a Nursing Mother and Her Infant	Genome Announc 5 (17), e00231-17 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28450510
VEN/UF_2/2016	zika	KX893855	2016-03-25	south_america	venezuela	venezuela	venezuela	genbank	genome	Blohm et al	https://www.ncbi.nlm.nih.gov/nuccore/KX893855	Complete Genome Sequences of Identical Zika virus Isolates in a Nursing Mother and Her Infant	Genome Announc 5 (17), e00231-17 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28450510
VE_Ganxian	zika	KU744693	2016-02-06	south_america	venezuela	venezuela	venezuela	genbank	genome	Liu et al	https://www.ncbi.nlm.nih.gov/nuccore/KU744693	Complete Genome Sequence of Zika Virus from the First Imported Case in Mainland China	Genome Announc 4 (2), e00291-16 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27103718
VR10599/Pavia/2016	zika	KY003154	2016-04-XX	europe	italy	italy	italy	genbank	genome	Girello et al	https://www.ncbi.nlm.nih.gov/nuccore/KY003154	Culture isolation and full-genome sequencing of Zika virus from semen of international travellers, Italy 2016	Unpublished	?
Yokohama/1/2016	zika	LC190723	2016-05-20	japan_korea	japan	japan	japan	genbank	genome	Ozawa et al	https://www.ncbi.nlm.nih.gov/nuccore/LC190723	Zika virus isolate ZIKV/Hu/Yokohama/1/2016	Unpublished	?
Yunnan/01/2019	zika	MN190155	2019-07-02	china	china	china	china	genbank	genome	Li et al	https://www.ncbi.nlm.nih.gov/nuccore/MN190155	Direct Submission	Submitted (17-JUL-2019) Yunnan Center for Disease Control Prevention, Institute for Acute Communicable Disease Prevention and Control, No. 158, Dongsi Street, Xishan District., Kunming, Yunnan 650022, China	?
Z1106033	zika	KU312312	2015-10-02	south_america	suriname	suriname	suriname	genbank	genome	Enfissi et al	https://www.ncbi.nlm.nih.gov/nuccore/KU312312	Zika virus genome from the Americas	Lancet 387 (10015), 227-228 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/26775124
Z16006	zika	KU955589	2016-02-16	oceania	american_samoa	american_samoa	american_samoa	genbank	genome	Wu et al	https://www.ncbi.nlm.nih.gov/nuccore/KU955589	Large returning population of oversea Chinese of Guangdong province combined with tourists increase the risks of ZIKV transmission in Guangdong, China	Unpublished	?
Z16019	zika	KU955590	2016-02-26	south_america	venezuela	venezuela	venezuela	genbank	genome	Wu et al	https://www.ncbi.nlm.nih.gov/nuccore/KU955590	Large returning population of oversea Chinese of Guangdong province combined with tourists increase the risks of ZIKV transmission in Guangdong, China	Unpublished	?
ZG_01	zika	KY379148	2016-02-29	china	china	china	china	genbank	genome	Huang et al	https://www.ncbi.nlm.nih.gov/nuccore/KY379148	Transmission of zika virus through daily family life - implications for a concern in medical care and nursing of zika patients	Unpublished	?
ZJ01	zika	KU997667	2016-02-16	china	china	china	china	genbank	genome	Tong et al	https://www.ncbi.nlm.nih.gov/nuccore/KU997667	A case cluster with of Zika virus infection that was imported to China in 2016	Unpublished	?
ZJ02	zika	KU761561	2016-02-XX	oceania	american_samoa	american_samoa	american_samoa	genbank	genome	Tong et al	https://www.ncbi.nlm.nih.gov/nuccore/KU761561	Complete genome of Zika viruses isolated from China	Unpublished	?
ZJ03	zika	KU761560	2016-02-XX	oceania	american_samoa	american_samoa	american_samoa	genbank	genome	Tong et al	https://www.ncbi.nlm.nih.gov/nuccore/KU761560	Complete genome of Zika viruses isolated from China	Unpublished	?
ZJ04	zika	KX013000	2016-02-17	china	china	china	china	genbank	genome	Tong et al	https://www.ncbi.nlm.nih.gov/nuccore/KX013000	A case cluster with of Zika virus infection that was imported to China in 2016	Unpublished	?
ZKA_16_097	zika	KX813683	2016-08-27	southeast_asia	singapore	singapore	singapore	genbank	genome	Ng et al	https://www.ncbi.nlm.nih.gov/nuccore/KX813683	Genome sequences of local transmitted Zika viruses in Singapore in 2016	Unpublished	?
ZKA_16_291	zika	KX827309	2016-08-28	southeast_asia	singapore	singapore	singapore	genbank	genome	Ng et al	https://www.ncbi.nlm.nih.gov/nuccore/KX827309	Genome sequences of local transmitted Zika viruses in Singapore in 2016	Unpublished	?
ZKA_16_922	zika	MH255601	2016-09-01	southeast_asia	singapore	singapore	singapore	genbank	genome	Ng et al	https://www.ncbi.nlm.nih.gov/nuccore/MH255601	Genome sequences of local transmitted Zika viruses in Singapore in 2016	Unpublished	?
ZKC2/2016	zika	KX253996	2016-02-16	oceania	american_samoa	american_samoa	american_samoa	genbank	genome	Wu et al	https://www.ncbi.nlm.nih.gov/nuccore/KX253996	Direct Submission	Submitted (18-MAY-2016) Center for Diseases Control and Prevention of Guangdong Province; National Institute of Viral Disease Control and Prevention, China	?
ZKC2P4	zika	MG674718	2016-04-16	china	china	china	china	genbank	genome	Guo et al	https://www.ncbi.nlm.nih.gov/nuccore/MG674718	Direct Submission	Submitted (14-DEC-2017) Infectious Animal Platform, Institute of Laboratory Animal Sciences, Chinese Academy of Medical Sciences & Comparative Medicine Center, Peking Union Medica, Pan Jia Yuan Nan Li No. 5, Chao Yang District, Beijing, Beijing 100021, China	?
ZKC2P6	zika	MG674719	2016-04-16	china	china	china	china	genbank	genome	Guo et al	https://www.ncbi.nlm.nih.gov/nuccore/MG674719	Direct Submission	Submitted (14-DEC-2017) Infectious Animal Platform, Institute of Laboratory Animal Sciences, Chinese Academy of Medical Sciences & Comparative Medicine Center, Peking Union Medica, Pan Jia Yuan Nan Li No. 5, Chao Yang District, Beijing, Beijing 100021, China	?
ZK_YN001	zika	KY328290	2016-11-03	china	china	china	china	genbank	genome	Xia et al	https://www.ncbi.nlm.nih.gov/nuccore/KY328290	A phylogenetic transition-state of Zika virus imported into China in 2014	Unpublished	?
ZZ_1	zika	KY927808	2016-09-XX	china	china	china	china	genbank	genome	Liu et al	https://www.ncbi.nlm.nih.gov/nuccore/KY927808	Complete genome sequence of Zika virus isolated in Henan province, China	Unpublished	?
Zhejiang04	zika	KX117076	2016-02-17	oceania	american_samoa	american_samoa	american_samoa	genbank	genome	Zhang et al	https://www.ncbi.nlm.nih.gov/nuccore/KX117076	Phylogenetic analyses of the imported Zika virus cases to China, 2016	Unpublished	?
_CCMU01/2016	zika	MF036115	2016-11-02	china	china	china	china	genbank	genome	Wu et al	https://www.ncbi.nlm.nih.gov/nuccore/MF036115	Zika virus infection associated with severe liver dysfunction and coagulation disorder	Unpublished	?
mex07/Mexico/2016	zika	KY606272	2016-08-05	north_america	mexico	mexico	mexico	genbank	genome	Chiu et al	https://www.ncbi.nlm.nih.gov/nuccore/KY606272	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
mex39/Mexico/2016	zika	KY606274	2016-07-07	north_america	mexico	mexico	mexico	genbank	genome	Chiu et al	https://www.ncbi.nlm.nih.gov/nuccore/KY606274	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
mex48/Mexico/2016	zika	KY606273	2016-06-30	north_america	mexico	mexico	mexico	genbank	genome	Chiu et al	https://www.ncbi.nlm.nih.gov/nuccore/KY606273	Epidemic establishment and cryptic transmission of Zika virus in Brazil and the Americas	Unpublished	?
mosquito/Haiti/1682/2016	zika	MF384325	2016-05-17	north_america	haiti	haiti	haiti	genbank	genome	White et al	https://www.ncbi.nlm.nih.gov/nuccore/MF384325	Isolation of Zika virus from mosquitoes in Haiti	Unpublished	?
mosquito/Haiti/1855/2016	zika	MF783072	2016-06-27	north_america	haiti	haiti	haiti	genbank	genome	White et al	https://www.ncbi.nlm.nih.gov/nuccore/MF783072	Direct Submission	Submitted (29-AUG-2017) Environmental and Global Health, University of Florida - Gainesville, 1225 Center Drive, Room 4155, Gainesville, FL 32610, USA	?
mosquito/Haiti/1919/2016	zika	MF783073	2016-05-10	north_america	haiti	haiti	haiti	genbank	genome	White et al	https://www.ncbi.nlm.nih.gov/nuccore/MF783073	Direct Submission	Submitted (29-AUG-2017) Environmental and Global Health, University of Florida - Gainesville, 1225 Center Drive, Room 4155, Gainesville, FL 32610, USA	?
