strain,mds1,mds2,mds3,mds4,mds5,mds6,mds7,mds8,mds9,mds10,label
A/Thailand/CU-B20273/2016,1.6258045600797142,10.158223862127992,0.20925617825641538,-4.520481303662777,9.351888091578639,-1.599316443252243,4.20864961179096,-3.85383399194722,-2.145185683060292,0.7589527765222635,3
A/Thailand/CU-B20489/2016,-0.8618027553671437,8.933773384085963,0.027230604343174137,-4.564077008651115,8.345953209477265,-4.120954678540878,5.286227513572259,-5.75919050654689,0.21837361657934076,2.3687263162889565,3
A/Thailand/CU-B17573/2016,0.9425788140499619,7.581426326342208,-0.6883523718403419,-3.142259928322968,8.934278193628067,-1.1822744875565347,4.497898483523486,-5.746730346995766,-1.3906467733293404,2.786277232074243,3
A/Thailand/CU-B18515/2016,0.7467611064932989,8.304158592581043,-0.15056965810483214,-3.2428608798710616,8.916448508136154,-1.7009397490168698,3.5434812266142233,-5.370253655543331,-2.598018625712406,1.7583635482904025,3
A/Ghom/55457/2016,-1.8111814387126541,7.845823252193444,0.13990411149702398,-3.913536904352984,4.533197557831824,-0.7254599367295321,3.5750328467821184,-0.7479157129589964,-0.9473325985491349,3.604689805312683,3
A/Washington/5617/2016,-1.5196170657123296,8.893809330236591,1.3674755056041692,-4.505179841617294,4.621329536355161,0.7602995973151552,3.9833614147698975,-1.9169745785294243,-0.7095854492736627,3.6369633182347245,3
A/Basel/USB002059.4/2016,2.5841300247690246,13.490261173661542,0.6875842392031997,-3.058544614446731,10.283278287281723,-5.710631991588212,3.662821409853453,-4.827488290333211,-2.018620966107555,7.2027942683423145,3
A/Basel/USB002069.4/2016,1.7547243844593463,11.551797780620754,0.4121055050345863,-3.940665616078916,9.511641780497813,-3.68568825829143,3.6820437448086136,-3.7532103192682102,-1.6866711802782883,6.519378520748375,3
A/Basel/USB002154.4/2016,1.7460188234568335,12.022676437385654,0.5894463283232042,-3.7877461560625325,9.809046840729087,-5.1136914385251595,3.8333935455270844,-4.55510112867955,-1.4957319619824787,7.481608224200272,3
A/Basel/USB002835.4/2017,2.9725475721124996,13.355536679676629,1.5747701483057466,-3.173204564727484,9.674488701120646,-2.5755796326736196,3.499571611121021,-4.728350448848615,-2.1385549544278253,6.0504589317951725,3
A/Karachay-Cherkess/CRIE-296/2016,1.1557597223430094,11.051031963385732,0.44281455532610436,-4.220213456349647,8.595559155911042,-3.145319878378977,3.523974908767821,-3.340542806777211,-1.6014744765435658,5.696051174647363,3
A/Israel/B6105/2016,2.202283460359116,11.76814662217007,-0.0743442082004194,-3.7667779246282134,11.219149825387268,-3.597376060098003,3.6032740028437265,-3.2944288556174635,-2.324026821797949,7.0240108157309695,3
A/Israel/C3365/2017,0.8343202078128606,11.201896961181262,1.1329772677596943,-2.7287180747836226,8.298082820156608,-3.972929829628771,3.430443534617685,-2.806590326849742,-2.749282855320495,6.143586810499022,3
A/Israel/C3587/2017,1.1321516224914936,11.969945732639612,-0.7200929976059274,-2.3393916849092484,7.8219849136898265,-3.799706773523695,3.32821689689393,-2.503330396981283,-1.4056837619651217,6.1378678325523754,3
A/Khakassia/CRIE-360/2017,2.101409855481154,10.863625400842558,-0.1206115184772807,-3.084494518316843,9.70934641544137,-3.502290572979636,2.856001047042274,-5.5898678668001995,-3.1182475292182197,6.436599214421106,3
A/Karachay-Cherkess/CRIE-301/2017,1.7728041306937365,11.997821713713343,0.7088316529035578,-3.8934875498380834,9.27451324246385,-3.6434427203867714,3.5279574148757344,-3.706418576644054,-2.095797240481238,6.020012058797581,3
A/SouthKorea/6160/2017,3.7850270266530925,13.646580511415456,0.7236189889360648,-3.279627059391766,12.755655041565644,-3.9927078630035613,2.7769223352595813,-3.584493884098693,-3.742769882319922,7.254503752615497,3
A/Basel/USB003421.4/2017,2.1725571949252176,11.932856220376767,0.18231586095579322,-3.881551152322552,10.348352881816485,-5.49242309800315,4.542060495936517,-5.588597123377835,-0.2620985566459489,8.911777422270468,3
A/Moscow/CRIE-226/2017,1.008014882827369,11.96809397659692,-0.7272498362377334,-4.170671309977912,9.009166131410991,-4.606640140326276,3.7164304714991134,-3.79269892999217,-0.929861147705142,5.845492418207766,3
A/Basel/USB003317.4/2017,2.525637082434462,11.492720783927936,-0.7119895677068364,-4.453779298662645,10.148909144719546,-2.221581118695135,3.6547357391682844,-3.2167198793704186,-1.237130853383091,6.083799339272398,3
A/Basel/USB003323.4/2017,2.1394397379275056,10.977505569743329,-1.8865349769227258,-7.177266876470268,9.54943663523269,-5.0034606928692265,2.898011013830211,-4.153718576438965,-1.3740253095662618,6.201071447468799,3
A/Thailand/CU-C7086/2017,-0.9884229878420469,9.67228382218493,0.5858092631703407,-5.816726156394233,7.25985530331183,-4.592467690335508,6.250135170292677,-5.961211948801734,1.0055265319705964,6.977589045031221,3
A/Thailand/CU-B19855/2016,1.6735630132061248,12.237968974015065,-0.733577221040131,-5.5334838604624075,8.376579326680684,-0.3679828404843411,3.228582115533557,-2.8324807319396332,-0.9601842505870269,2.9509371257447934,3
A/Basel/USB001471.4/2016,0.6728005873288719,10.91746899395467,-1.924461430090083,-5.266364407840587,8.292410235692838,-1.8838871329591764,4.8907175504546405,-3.6619558031147017,0.830692973577199,4.402992968052848,3
A/Israel/R199/2016,0.021803629267884865,11.080942478479452,-0.6591118999572387,-4.998660123881013,7.372635935757978,-1.5413547870666906,5.695688324641991,-4.759337965818004,1.2513212543274348,4.194102339640831,3
A/Basel/USB002452.4/2017,-0.33897598498898296,10.616523131981527,0.928172655268963,-5.832003632644433,7.667673955995113,0.1254165808521228,6.7597211301425615,-5.994264791263465,1.7561538735668578,5.457344903736841,3
A/California/NHRC_M2921/2017,3.4387660305004366,12.655742228312674,0.5374780187695082,-12.465231274095501,9.171123193421309,-5.096326969593946,3.707007520649926,-5.679387808278105,0.847650245853528,2.1177108284221884,3
A/China/573/2017,2.2592261691043234,11.327288502426615,0.022307012158936906,-11.53501335905258,8.097279847424613,-3.6189034216046227,4.0198537975113755,-4.465580649651286,0.9143267131832626,1.5034100866085418,3
A/Italy/7413/2018,3.3710811746259077,13.30353888793754,-0.502108678380418,-13.00564826491547,8.59979384436126,-3.9195069387332415,3.6173601579030854,-5.147891768996744,1.2384360670205887,0.5321981092109545,3
A/Israel/C6062/2017,2.609563971767746,11.493444343106324,0.23941114031730265,-14.291353653799005,7.268939083280745,-4.808288762456147,2.404764863996209,-3.5388430315961767,0.31994149958332285,1.4493388950012942,3
A/Jeju/737/2017,5.742305831345044,13.115527284751826,0.20582424672197794,-15.410852216615206,9.698122550568028,-3.6312562256835808,3.72025813128478,-5.700834319252126,1.484795435541729,2.6270585809774696,3
A/Homosapien/China/LS203/2018,5.454137322047059,13.995738021284557,-1.9783645954890752,-13.391889886054889,9.802254760660267,-4.1463481927952,2.5176421527632846,-4.020130228890296,1.146989001267718,1.2514653287915054,3
A/Quebec/136/2018,4.924699667193592,14.090812737398721,1.0191802345983259,-13.486409442515072,8.982565844488915,-2.449105411622542,3.72205120807946,-6.364732191720375,1.323515575847735,0.34186953715457835,3
A/SouthKorea/7184/2018,4.471313096857159,14.653267258264023,-0.6968775472784275,-13.616030820067241,8.443701541920698,-5.443079012509147,2.134479592610078,-4.580340779640045,0.683526504345081,0.8716703574325335,3
A/China/587/2017,2.141247909946455,13.077691030140263,1.4897958046544373,-13.09036047138773,7.264475411842429,-5.677611272116318,3.7685004466579577,-6.307634137504456,1.0234497665819875,1.2116822298371286,3
A/Israel/R246/2016,-1.570059270119931,15.20202786978808,1.6582493261467466,-3.1546749418242954,0.7679730559966906,-7.004256447201087,3.5596475009829587,-4.928390450958396,0.9054589259233682,0.44303648384274164,-1
A/Israel/R256/2016,-2.9099049425958756,11.270467263424363,-0.7958370778924042,-5.135226977454032,1.2314072120195543,-6.466352137332407,4.880534408586738,-5.112295488596511,4.596121786288445,2.992120278190896,-1
A/Israel/R250/2016,0.36673204413661215,7.519604088837499,-5.72196927617807,-6.065489654076604,5.445976517137941,-3.8719831423722266,6.177077466859943,-3.234701975166285,7.633525151617699,7.658739905741976,-1
A/Thailand/CU-B17430/2016,-1.0796910661916024,3.398288616400604,-1.5706080708173922,-1.2493269923051358,5.889261482569721,0.795037135633182,-1.3234162178361761,-4.328466228476486,-2.0170128792647826,2.04669694479759,-1
A/Shanghai/32/2017,2.005173059929227,5.251743577809629,-1.0943344467538905,-12.915827828221406,5.564492446272404,-5.7290019646747385,2.8335572703471885,-3.918695202416825,4.245430222202878,3.7693228421080494,-1
A/Shanghai/41/2017,3.7426212556920317,6.521113365632172,0.9033149052370686,-13.884045215717356,9.41558787315578,-1.562900940749025,1.7240069403580935,-2.4326089357324023,0.1172563846473897,1.7856383431498177,-1
A/Shanghai/56/2017,4.788741357403825,7.771675331708251,2.108892975196294,-16.532501688544034,8.790544495708788,-2.388599754665233,0.7383976677531686,-3.409717591177358,0.23954606362996542,1.786324704045411,-1
A/California/107/2015,2.5458703682225634,8.021353598189558,-0.742867746872422,-3.6765848727757993,2.3527798125272508,0.26489993446465854,-6.161631849150807,3.926177297060398,2.5796344944195693,3.07152425420357,-1
A/Xiamen/s113/2015,-4.84669706990514,9.557238763263832,4.864258277786594,-2.3953269918654025,-2.0875051922249375,0.568065169192209,-4.229483383012812,-0.16870232371884178,1.6631778255690544,0.5075622962187831,-1
A/Florida/76/2015,-1.3789108904135121,7.256288744425964,4.405761906331594,-2.4563428152629636,-1.2423591742614402,5.617885044215679,4.396648635683104,1.7494852804859669,1.0208284983193374,5.618898994003178,-1
A/Iowa/54/2015,-0.2804199373489258,7.73174662349409,3.5896812945643948,-1.8333444590428452,-1.1471443427797567,4.388289317603337,3.8428820623039313,1.3467811965916037,1.2747936126619495,4.770208253614786,3
A/Ohio/5026/2016,1.492221294340339,9.05304348006707,7.563742577766774,-1.4617248616929261,-0.8716174551649613,6.911401582756839,4.33940329842658,-0.833455233030228,3.0321108797548204,3.421951967773338,-1
A/Japan/5122/2016,1.394124832378479,8.2171128647297,9.756499919720234,0.546850327869531,-4.150630691636412,3.684289805074164,3.5919799077535455,-0.12405114199168897,-1.2734382594070321,5.762260731665235,-1
A/Florida/81/2015,2.330587725175025,5.498668388939978,-0.15536983639857416,-0.9849893775661226,0.9661009897570901,0.4104376094656398,3.9613298169771487,4.8201277289902285,2.2812447911664044,6.694555729638812,3
A/Thailand/CU-C6246/2015,2.8535305673613403,6.38563039857666,-0.5945241962500819,-0.6095508479707128,1.4529642380975545,1.343239696898672,3.4014984742366923,5.289578919361059,1.8721241248606428,5.426330078861677,3
A/Thailand/CU-B13893/2015,1.7494771180573938,5.974809490281741,0.02207660650768058,-3.1151493187296917,1.3011553916463534,2.0802528490948164,4.319942115808798,6.470944352643744,2.7617696209869895,3.669593807462058,-1
A/Thailand/CU-B13144/2015,2.112337752159393,6.942234213965508,-0.6780502992198905,-1.2204688595536315,1.8457261248655137,0.8482770759137295,2.215250775054709,7.730716844320286,-0.3548958909195497,5.5951097351022305,-1
A/Thailand/CU-B13201/2015,2.591425738427879,7.537449128243598,-0.44905099233374857,-0.3477904158346046,2.3314028460135274,2.4221041487564667,2.443354823217314,7.335169198565736,-0.2547202944466647,4.626444903692162,-1
A/Thailand/CU-B14505/2015,4.133380439529666,7.3561674142686995,-2.399745067064138,-4.284742420195664,0.525658063308927,0.930217692337207,1.7981996512423741,5.9506524450151845,1.4291406178513717,3.575960936198853,-1
A/Guangdong/12/2016,-1.185905277289469,4.395720123002879,1.8571084743892086,0.3202210601869612,0.2199104458589756,1.1737399834937938,-3.752279619042614,1.7424485243100565,2.660203411822726,-1.4227248440639277,-1
A/Hawaii/69/2015,-0.08014362182776337,1.1618997774683668,1.8042193126410795,0.5674133465027049,0.8467009130772457,-0.5920336270473247,-0.42319939084974467,2.367611553224478,2.8516803910826485,0.648229346708116,3
A/Hawaii/70/2015,0.27057728785994956,0.774371723864483,1.8061705664033079,0.18097204216033927,0.7878520561634033,-0.5517321170306563,-0.15055691452612927,1.9126653182498143,2.4330828367775323,0.17867652812704662,-1
A/Shahrekord/22596/2016,-0.36191318695922886,2.8823411873692644,0.8182979396731583,-0.7433179930438393,0.5477652309276224,0.47076423524665023,-0.6569581024133775,0.7345866681453342,1.2149515893191727,2.2929781584363425,3
A/Shiraz/1008/2015,-1.5837922920573424,6.07452814278271,0.7476949758688232,-1.8357017401244293,0.6249936892243056,0.4927194233170381,2.6211660179477256,2.353211388206888,0.792163708718298,4.154839651470762,3
A/Shiraz/1013/2015,-0.8112850582623403,5.47850802615619,0.8139176183543896,-1.687193994350629,0.8859674037315266,0.3459229166640747,2.2674847862849266,1.7403861629867141,0.9796554604467063,3.442705702331933,3
A/Shiraz/37/2016,-1.834291288222003,5.271812608174603,0.8233168466522268,-1.7948781611607287,1.2496390294270738,0.7593302170182126,2.263066373095512,1.9995269811287266,0.5886224375493229,3.1491654918477647,3
A/Shiraz/1009/2015,-1.032622270106344,6.169730281955209,0.20819323167061227,-1.60970512877961,0.49832528114751334,0.10843065786775974,2.6852429396207116,2.3003782463474938,1.2633301018639123,4.449642360617091,3
A/Shiraz/1012/2015,-0.7009404513667987,4.812333725738123,0.8524010579559129,-1.5966159219475227,1.1504557584992123,0.2509908884913043,1.9143059309775674,1.4102421081005383,0.9057987058308296,2.739780682630056,3
A/Shiraz/1017/2015,1.0974341774801109,7.65480355797978,0.9372793811372049,0.34346300012522524,0.8527782203102307,2.078580993069095,2.882794904917367,2.531934816026116,0.6784487820589762,5.0245254724236315,3
A/Shiraz/1016/2015,-0.5346584228076089,6.498978986144086,0.9882935101747045,-1.142624050609783,0.7762002668402497,-0.19127160401161075,2.4700970806589755,2.0643379272260076,0.5474616910327887,4.52064444960013,3
A/Shiraz/1015/2015,-1.9576151400782242,5.387412958946868,1.1087973296784561,-1.4095515242872851,-1.075597784281767,0.23313058089229532,5.129488868344409,-0.016706009514901216,4.345335234797945,7.679460929509664,-1
A/Tehran/21220/2016,1.461270197120991,3.2218713129665915,-0.2528688139069622,0.07640792824554533,-0.4098249512314818,-1.5527930485448085,2.217110038537612,3.938757746061821,0.6297034831155719,5.575712081392976,-1
A/Florida/84/2015,0.4319950150835241,6.282208058670605,3.6758012414417602,-5.129023616556577,-3.1028962937471816,-0.6896173930430509,-7.194020850370025,3.1364033238138167,3.588624755979152,6.785162055880742,-1
A/Florida/85/2015,-0.23754228717608208,6.28911454400468,3.5818359451845923,-5.053601788193525,-3.397085522115899,-1.5832891998489782,-6.976271672651811,2.698405688979483,3.972080683702394,6.734427076110203,-1
A/Wyoming/19/2015,0.347043886564095,6.005760507306408,2.9783983834061156,-5.413960361014789,-3.426430431520309,-2.6383197213058005,-7.966032728720732,3.7116509873238623,3.9716421447901493,8.32480933498419,-1
A/Texas/71/2015,-0.27659557455242917,6.8968893723917235,6.144028540903725,-2.7302414212726718,-2.9484770439713985,-1.7123394989335137,-4.756733315467657,3.6270021651020574,0.6535378678621706,3.6078116747894344,-1
A/Thailand/CU-B13425/2015,0.9053635298784097,6.521069916615853,2.5000690766753118,-2.043180750460846,-0.22237071323425195,0.14201116196806177,-5.426401618564985,4.024419877422636,1.4726205887748929,5.127250674467503,-1
A/Thailand/CU-B15894/2016,-3.759016654124574,5.42919893166296,-1.2381516208045265,-2.1651319546956724,-3.630882138027983,-0.8470916455489197,1.2615297966497754,2.319203563931916,2.563298946578979,0.58368895361144,-1
A/Xiamen/s228/2016,-3.556988972362478,5.8752292786507265,-0.5200833144947016,-1.8666532583223423,-3.8983017845771446,-0.7510364053095674,1.1173407297455158,2.407379293875809,1.8012151348504937,0.3226608749143462,-1
A/Shiraz/1007/2015,-1.5076803054891987,8.09422358238447,4.110366374495769,-3.6459930076538662,-4.644848588362437,-0.5416535713601942,3.1369929410373607,1.8485302655061226,0.9445943175934827,6.5696423403481425,-1
A/Moscow/CRIE-09/2016,2.581063823980969,3.507467907647282,-3.66006824769726,-1.4048053090071966,3.123179503295335,0.1948182866798047,2.647223058133446,-3.9547651095070155,3.802575653136249,2.9819217142673167,-1
A/Thailand/CU-B17583/2016,1.4668366483836284,2.169167857290402,-0.14766201692756065,-0.7618556301817325,1.9714302017825105,-1.4038093507404605,1.2245592814081299,-2.099304956974946,-0.43993130977046924,1.0142475757030474,-1
A/Tehran/55986/2016,0.4185311246058977,4.056523421452148,-0.9103428533683157,-1.042521229698886,0.22841638040312126,0.6216524374553078,1.8523325240856472,-1.6195457214369007,-1.3015224878606455,2.6658915348305974,-1
A/Thailand/CU-C6193/2015,5.908589519281983,6.412952563065319,-2.7704013028245105,-3.594108984970086,-0.17075909194260636,-1.7481038683016354,1.5815724812872551,8.498717368286037,3.111216927985981,10.742680968571435,-1
A/Thailand/CU-B21988/2017,1.7931754484248206,-0.43345061686768127,1.2770397021671303,2.5769861337986786,3.781043643066415,2.542212781390787,1.7522473115699557,1.9040076746034265,8.977877099499546,-0.45761852788085594,-1
A/China/70219/2015,-3.763451488837804,-0.8968074327131225,3.023825900877489,4.769900820009798,1.1792307396500652,-5.439880070463186,-0.5999939181785426,0.5114509625375779,5.905628689101426,6.067741729196067,-1
