,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256
A/Newcastle/4/2018,55,50,53,57,43,44,43,43,45,44,48,41,42,49,49,50,44,44,44,50,47,45,47,46,43,45,47,50,43,41,47,46,48,47,45,51,44,42,42,42,41,44,46,46,45,42,56,40,43,44,41,43,45,43,45,47,43,43,51,54,53,48,43,45,44,44,42,44,44,45,44,49,42,38,48,50,52,45,41,45,41,9,13,9,0,5,6,9,13,14,11,10,14,15,12,18,16,18,12,13,21,11,11,24,23,17,20,16,15,17,15,18,21,18,18,20,17,20,15,14,18,22,22,22,16,12,11,12,13,15,6,7,8,6,15,24,23,18,17,23,22,12,8,13,16,10,12,15,15,10,20,35,13,22,20,16,27,31,31,28,22,19,20,34,26,21,24,24,22,22,24,22,25,24,21,23,26,18,17,19,20,19,24,24,26,28,23,23,23,19,20,18,21,21,20,19,21,20,20,21,22,24,21,21,21,18,22,22,22,20,23,24,24,21,18,20,22,22,25,21,21,21,21,27,21,26,36,65,75,67,70,69,74,75,74,76,77,76,79,78,82,80,84,81,81,83,82,78,80,79,78,79,76,55,64,61,44
A/SouthAustralia/12/2018,56,51,54,58,46,47,46,46,48,47,51,44,45,52,52,53,47,47,47,53,50,48,50,49,46,48,50,53,46,44,50,49,51,50,48,54,47,45,45,45,44,47,49,49,48,45,59,43,46,47,44,46,48,46,48,50,46,46,54,57,56,51,46,48,48,47,45,47,47,48,47,52,45,41,51,53,53,48,44,48,44,12,16,12,5,0,9,12,16,17,14,13,17,18,15,21,19,21,15,16,24,14,14,27,26,20,23,17,18,20,18,21,24,21,21,23,20,23,18,17,21,25,25,25,17,15,14,15,16,18,9,10,11,9,18,27,24,21,20,24,25,15,11,16,19,13,15,18,18,13,23,38,16,25,23,19,30,34,34,31,25,22,23,37,29,24,27,27,25,25,27,25,28,27,24,26,29,21,20,22,23,22,27,26,29,31,26,26,26,22,23,21,24,24,23,22,24,23,23,24,25,27,24,24,24,21,25,25,25,23,26,27,27,22,21,23,25,25,28,24,24,24,24,30,24,29,39,68,76,70,71,72,75,76,75,77,78,77,80,79,83,81,83,82,82,84,83,79,81,80,79,82,79,58,65,62,47
A/Sydney/8/2018,55,50,53,57,43,44,43,43,45,44,48,43,42,49,49,50,44,44,44,50,47,45,47,46,43,45,47,50,43,41,47,46,48,47,45,51,44,42,42,42,41,44,46,46,45,42,56,40,43,44,41,43,45,43,45,47,43,43,51,54,53,48,43,45,45,44,42,44,44,45,44,49,42,38,48,50,52,45,41,45,41,11,15,11,6,9,0,9,13,16,13,12,16,17,14,20,18,20,14,17,21,11,11,24,23,17,20,16,15,17,15,18,21,18,18,20,15,20,17,16,18,22,22,22,16,10,13,14,15,17,8,9,2,8,17,26,25,20,19,25,22,10,8,7,16,12,14,17,17,12,22,35,15,26,24,20,29,33,31,28,22,19,20,34,26,21,24,24,22,22,24,22,25,24,21,23,26,18,17,19,20,19,24,24,26,28,23,23,23,19,20,18,21,21,20,19,21,20,20,21,22,24,21,21,21,18,22,22,22,20,23,24,24,21,18,20,22,22,25,21,21,21,21,27,21,28,34,65,77,69,72,71,76,77,76,78,79,78,81,80,84,82,86,83,83,85,84,80,82,81,80,81,78,55,66,63,44
A/Sydney/20/2018,54,49,52,56,44,45,44,44,46,45,49,44,43,50,50,51,45,45,45,51,48,46,48,47,44,46,48,51,44,42,48,47,48,47,48,52,45,43,43,43,42,45,47,47,46,43,57,41,44,45,42,44,46,44,46,48,44,44,52,55,54,49,44,46,46,45,43,45,45,46,45,50,43,39,49,51,53,46,42,46,42,14,18,14,9,12,9,0,4,17,16,15,19,20,17,23,21,23,17,20,24,14,14,27,26,20,23,19,18,20,18,21,24,21,21,23,20,23,20,19,19,25,25,25,19,15,16,17,18,20,11,12,11,11,18,29,28,23,22,28,27,15,11,16,19,15,17,20,20,15,25,38,18,29,27,23,30,34,34,31,25,22,23,37,29,24,27,27,25,25,27,25,28,27,24,26,29,21,20,22,23,22,27,27,29,31,26,26,26,22,23,21,24,24,23,22,23,23,23,24,25,27,24,24,24,21,25,25,25,23,26,27,27,24,21,23,25,25,28,24,24,24,24,30,24,31,39,65,78,70,73,72,77,78,77,79,80,79,82,81,85,83,87,84,84,86,85,81,83,82,81,82,79,56,67,64,45
A/Newcastle/19/2018,58,53,56,60,48,49,48,48,50,49,53,48,47,54,54,55,49,48,49,55,52,50,52,51,48,50,52,55,48,46,52,49,50,49,52,56,49,47,47,47,46,49,51,51,50,47,61,45,48,49,44,48,50,48,50,52,48,48,56,59,58,53,48,50,50,49,47,49,49,50,49,54,47,43,53,53,57,49,44,50,46,18,22,18,13,16,13,4,0,21,20,19,23,24,21,27,25,27,21,24,28,18,18,31,30,24,27,23,22,24,21,25,28,25,25,27,24,26,24,23,23,27,29,29,23,19,20,21,22,24,15,16,15,15,22,33,32,27,26,32,31,19,15,20,23,19,21,24,24,19,29,42,22,31,29,25,32,36,38,35,29,26,27,41,33,28,31,31,29,29,31,29,32,31,28,30,33,25,24,26,27,26,31,31,33,35,30,30,30,26,27,25,28,28,27,26,27,27,27,28,29,31,28,28,28,25,29,29,29,27,30,31,31,28,25,27,29,29,32,28,28,28,28,34,28,35,43,67,78,70,73,72,77,78,77,79,80,79,82,81,85,83,87,84,84,86,85,81,83,82,81,82,79,58,71,68,48
A/Florida/101/2018,56,51,54,58,39,40,39,39,41,40,44,39,38,45,45,46,40,40,40,46,43,41,43,42,39,41,43,46,39,37,43,42,44,43,41,47,40,44,40,40,41,44,46,46,53,50,52,36,39,40,37,39,41,39,41,43,39,39,47,50,49,44,39,41,41,40,38,40,40,41,40,45,44,36,44,46,48,43,37,43,39,19,21,19,14,17,16,17,21,0,21,20,24,25,22,28,26,28,22,25,31,21,21,20,33,25,28,24,23,25,23,26,29,26,24,28,25,28,25,24,25,24,24,24,24,22,21,22,23,25,16,17,18,14,1,16,15,10,9,15,14,22,18,23,26,19,21,25,25,20,30,37,23,34,32,28,37,41,41,38,32,29,30,44,36,31,34,34,32,32,34,32,35,34,31,33,36,28,27,29,30,29,34,34,36,37,33,33,33,29,30,28,31,31,30,29,31,30,30,31,32,32,31,29,31,28,30,30,32,30,33,34,32,31,28,30,32,32,35,31,31,31,31,37,31,38,38,64,75,69,72,71,76,77,76,76,77,76,79,78,82,80,84,81,81,83,82,76,80,79,78,77,74,55,65,62,46
A/Victoria/2038/2018,56,53,56,60,47,48,47,47,49,48,52,47,46,53,53,54,48,48,48,52,51,49,51,50,47,50,52,55,48,46,52,50,52,51,49,55,48,47,47,47,46,49,51,51,50,47,60,44,47,48,45,47,49,47,49,51,47,47,55,58,57,52,47,49,50,48,46,48,49,50,48,53,47,43,53,54,56,50,45,50,46,12,16,12,11,14,13,16,20,21,0,13,17,20,17,23,21,23,17,22,28,18,18,30,30,24,27,23,22,24,22,23,28,25,25,27,24,27,20,19,25,29,29,29,23,19,14,15,16,22,9,10,15,13,22,31,30,23,24,30,29,19,15,20,23,15,17,20,20,15,25,42,18,30,28,24,32,34,36,33,29,26,27,39,31,26,31,31,29,29,31,29,32,31,28,30,33,25,24,26,27,26,31,31,33,35,30,30,30,26,27,25,28,28,27,26,28,26,27,28,29,31,28,28,28,25,29,29,29,26,30,31,31,28,25,25,29,29,32,28,28,28,28,34,28,35,41,70,80,72,75,74,79,80,79,81,82,81,84,83,87,85,89,86,86,88,87,83,85,84,83,84,81,60,67,64,51
A/SouthAustralia/179/2018,59,54,57,61,47,48,47,47,49,48,52,47,46,53,53,54,48,48,48,54,51,49,51,50,47,49,51,54,47,45,51,50,52,51,49,55,48,46,44,44,45,48,50,50,47,44,60,44,47,48,45,47,49,47,49,51,47,47,55,58,57,52,47,49,49,48,46,48,48,49,48,53,46,42,52,54,55,49,45,49,45,11,15,11,10,13,12,15,19,20,13,0,16,19,16,20,18,20,14,21,27,17,17,30,29,23,26,22,21,23,21,22,27,24,24,26,23,26,17,18,24,28,28,28,22,18,11,14,15,21,8,9,14,12,21,30,29,24,23,29,28,18,14,19,22,12,14,17,17,12,22,41,15,30,28,24,29,33,37,34,28,25,26,40,32,27,30,30,27,27,29,27,30,29,27,29,32,24,23,25,26,25,30,30,32,34,29,29,29,25,26,24,25,27,26,25,27,25,26,27,28,30,27,27,27,24,28,28,28,26,29,28,30,27,24,26,28,27,31,27,27,27,27,33,27,34,40,69,79,71,74,73,78,79,78,78,81,80,83,82,86,82,88,85,85,87,86,82,84,83,82,83,82,59,68,65,48
A/Brisbane/64/2018,65,60,63,65,53,54,53,53,55,54,58,53,52,59,59,60,54,54,54,60,57,55,55,56,53,55,57,60,53,51,57,56,58,57,55,61,54,52,52,52,51,54,56,56,55,52,66,50,53,54,51,53,55,53,55,57,53,53,61,64,63,58,53,55,55,54,52,54,54,55,54,59,52,48,58,60,61,55,51,55,51,15,19,15,14,17,16,19,23,24,17,16,0,23,20,26,24,26,20,23,31,21,21,34,33,27,30,26,25,27,25,26,31,28,28,30,27,30,23,22,28,32,32,32,26,22,17,18,19,25,12,13,18,16,25,32,33,28,27,33,32,22,18,23,26,18,20,23,23,18,28,45,19,32,30,26,33,37,41,38,32,29,30,44,36,31,34,34,32,32,34,32,35,34,31,33,36,28,27,29,30,29,34,34,36,38,31,31,31,29,30,28,31,31,30,29,31,29,30,31,32,34,31,31,31,28,32,32,32,30,33,34,34,31,28,30,32,32,35,31,31,31,31,37,29,38,44,75,83,75,78,77,82,83,82,84,85,84,87,86,90,88,92,89,89,91,90,86,88,87,84,87,84,65,74,71,54
A/NewYork/40/2018,66,61,62,66,54,55,54,54,56,55,59,52,53,60,60,61,55,55,55,61,56,56,58,57,54,56,56,59,54,52,58,57,59,58,56,60,55,53,53,53,52,53,55,55,56,53,67,51,54,55,52,54,56,54,56,58,54,54,62,65,64,59,54,56,56,55,53,55,55,56,55,60,53,49,59,61,63,56,52,56,52,18,22,18,15,18,17,20,24,25,20,19,23,0,21,27,25,27,21,26,32,22,22,35,34,24,27,23,22,24,22,23,28,25,25,27,24,27,24,23,29,33,33,33,23,23,20,21,22,26,15,16,19,17,26,35,33,29,28,33,33,23,19,24,27,19,21,24,24,19,29,44,22,35,33,29,36,40,41,39,33,30,31,45,37,32,35,35,33,33,35,33,36,35,32,34,35,29,28,30,31,30,35,35,37,39,34,34,34,30,31,29,32,32,31,30,32,31,31,32,33,35,32,32,32,29,33,33,33,31,34,35,35,32,29,29,33,33,36,32,32,32,32,38,32,39,45,74,84,78,81,80,85,86,85,85,86,85,88,87,91,89,93,90,90,92,91,85,89,88,87,88,85,66,75,72,55
A/NewHampshire/24/2018,63,58,61,65,51,52,51,51,53,52,56,51,50,57,57,58,52,52,51,58,55,53,55,54,51,53,55,58,51,49,55,54,56,55,53,59,52,50,50,50,49,50,52,52,51,48,62,48,51,52,49,51,53,51,53,55,51,51,59,62,61,56,51,53,53,52,50,52,52,53,52,57,50,46,56,58,60,53,49,53,49,15,19,15,12,15,14,17,21,22,17,16,20,21,0,24,22,24,18,23,29,19,19,32,31,25,28,24,23,25,23,24,29,26,26,28,25,28,19,20,26,30,30,30,23,20,17,18,19,23,12,13,16,14,23,32,31,26,25,31,30,20,14,21,24,16,18,21,21,16,26,43,19,32,30,26,33,37,39,36,30,27,28,42,34,29,32,32,30,30,32,30,33,32,29,31,34,26,25,27,28,27,32,32,34,36,31,31,31,27,28,26,29,29,28,27,29,28,28,29,30,32,29,29,29,26,30,30,30,28,31,32,32,29,26,28,30,30,33,29,29,29,29,35,29,36,42,73,83,75,78,77,82,83,82,84,85,84,87,86,90,88,92,89,89,91,90,86,86,87,86,87,84,63,72,69,50
A/Makhachkala/84/2019,69,64,67,71,57,58,57,57,57,58,62,57,56,63,63,64,58,58,58,64,59,59,61,60,57,57,61,64,57,55,61,60,62,61,57,65,56,56,56,56,55,58,60,60,56,54,70,54,57,58,55,57,57,57,59,61,57,57,65,68,67,62,57,59,59,58,56,58,58,59,58,63,56,52,62,64,66,59,55,59,55,21,25,21,18,21,20,23,27,28,23,20,26,27,24,0,8,20,14,29,35,25,25,38,35,31,34,30,29,31,29,30,35,32,30,34,31,32,7,26,32,36,36,36,30,26,19,22,23,27,18,19,22,20,29,38,37,32,31,37,36,26,22,27,30,16,18,9,17,12,22,49,25,38,36,32,29,33,45,42,36,33,34,48,38,35,38,38,36,36,38,35,39,38,35,37,40,32,31,33,34,33,38,38,40,40,37,37,37,33,34,32,35,35,34,33,35,34,34,35,36,38,35,35,35,32,36,36,36,34,37,36,38,35,32,34,36,36,39,35,35,34,35,41,35,40,47,79,86,78,81,80,85,86,85,87,88,87,90,89,93,91,95,92,92,94,93,89,91,90,89,86,85,66,76,73,56
A/Vladimir/87/2019,67,62,65,69,55,56,55,55,57,56,60,55,54,61,61,62,56,56,56,62,57,57,59,58,55,55,59,62,55,53,59,58,60,59,55,63,54,54,54,54,53,56,58,58,54,52,68,52,55,56,53,55,57,55,57,59,55,55,63,66,65,60,55,57,57,56,54,56,56,57,56,61,54,50,60,62,64,57,53,57,53,19,23,19,16,19,18,21,25,26,21,18,24,25,22,8,0,18,12,27,33,23,23,36,33,29,32,28,27,29,27,28,33,30,28,32,29,30,5,24,30,34,34,34,28,24,17,20,21,25,16,17,20,18,27,36,35,30,29,35,34,24,20,25,28,14,16,7,15,10,20,47,23,36,34,30,27,31,43,40,34,31,32,46,38,33,36,36,34,34,36,33,37,36,33,35,38,30,29,31,32,31,36,36,38,38,35,35,35,31,32,30,33,33,32,31,33,32,32,33,34,36,33,33,33,30,34,34,34,32,35,34,36,33,30,32,34,34,37,33,33,32,33,39,33,38,43,77,84,76,79,78,83,84,83,85,86,85,88,87,91,89,93,90,90,92,91,87,89,88,87,84,83,64,76,73,54
A/Minnesota/44/2019,69,64,67,71,57,58,57,57,59,58,62,55,56,63,63,64,58,58,58,64,61,59,61,60,57,59,61,62,57,55,61,60,61,61,59,65,58,52,56,56,55,58,60,60,57,54,70,54,57,58,55,57,59,57,59,61,57,57,65,68,67,62,57,59,59,58,56,58,58,59,58,63,54,52,62,64,66,57,55,59,55,21,25,21,18,21,20,23,27,28,23,20,26,27,24,20,18,0,14,29,33,25,25,38,35,31,34,28,29,31,29,30,35,32,32,34,31,34,15,26,32,34,34,34,28,26,21,24,25,25,18,19,20,20,29,38,37,32,31,37,36,26,22,27,28,16,18,17,13,12,16,49,25,38,36,28,19,23,41,38,32,29,30,44,36,31,34,34,32,31,34,31,35,34,31,33,36,28,27,27,30,29,34,34,36,38,33,33,33,29,30,28,31,31,30,29,31,30,30,31,32,34,31,31,31,28,32,32,32,30,33,32,34,31,28,29,32,32,35,31,31,28,31,37,31,38,45,79,86,78,81,80,85,86,85,87,88,87,90,89,93,91,95,92,92,94,93,89,91,90,87,88,86,64,76,75,54
A/SouthAustralia/153/2018,63,58,61,65,51,52,51,51,53,52,56,51,50,57,57,58,52,52,52,58,55,53,55,54,51,53,55,58,51,49,55,54,56,55,53,59,52,50,50,50,49,52,54,54,51,48,64,48,51,52,49,51,53,51,53,55,51,51,59,62,61,56,51,53,53,52,50,52,52,53,52,57,50,46,56,58,60,53,49,53,49,15,19,15,12,15,14,17,21,22,17,14,20,21,18,14,12,14,0,23,29,19,19,32,31,25,28,24,23,25,23,24,29,26,26,28,25,28,11,20,26,30,30,30,24,20,15,18,19,23,12,13,16,14,23,32,31,26,25,31,30,18,16,21,24,10,12,11,11,6,16,43,19,32,30,26,21,25,39,36,30,27,28,42,34,29,32,32,30,30,32,29,33,32,29,31,34,26,25,27,28,27,32,32,34,36,31,31,31,27,28,26,29,29,28,27,29,28,28,29,30,32,29,29,29,26,30,30,30,28,31,30,32,29,26,28,30,30,33,29,29,28,29,35,29,36,41,73,82,74,77,74,81,82,81,83,84,83,86,85,89,87,91,88,88,90,89,85,87,86,85,84,83,60,72,69,48
A/Townsville/23/2018,66,61,64,68,54,55,54,54,56,55,59,52,53,60,60,61,55,55,55,60,58,56,56,57,54,56,58,61,54,52,58,57,59,58,56,62,55,53,53,53,52,55,55,55,56,53,65,51,54,55,52,54,56,54,56,58,54,54,62,65,64,59,54,56,56,55,53,55,55,56,55,60,53,49,58,61,63,56,52,56,52,20,24,20,13,16,17,20,24,25,22,21,23,26,23,29,27,29,23,0,32,20,22,35,34,28,31,27,26,28,26,29,32,29,29,31,28,31,26,25,29,33,33,33,27,23,22,23,24,26,17,18,19,17,26,35,34,29,28,34,33,23,19,24,27,21,23,26,26,21,31,45,24,33,31,27,38,42,42,39,33,30,31,45,37,32,35,35,33,33,35,33,36,35,32,34,37,29,28,30,31,30,35,35,37,39,34,34,34,30,31,29,32,32,31,30,32,31,31,32,33,35,32,32,32,29,33,33,33,31,34,35,35,32,29,31,33,33,36,32,32,32,32,38,30,37,47,76,84,76,79,78,83,84,83,85,86,85,88,87,91,89,93,90,90,90,91,86,89,88,87,90,87,66,75,72,55
A/SouthAustralia/174/2018,68,63,66,70,58,59,58,58,58,59,63,58,57,62,62,63,59,59,59,63,60,60,62,61,56,60,62,65,58,56,62,61,61,62,60,64,59,57,56,56,56,58,60,60,60,57,70,53,56,59,56,58,60,58,60,62,57,58,64,67,66,61,58,60,60,59,57,59,59,60,59,64,55,53,63,65,67,60,56,58,56,26,30,26,21,24,21,24,28,31,28,27,31,32,29,35,33,33,29,32,0,26,26,39,18,32,35,31,30,32,30,33,36,33,33,33,32,35,30,31,33,35,35,35,31,27,28,29,30,32,23,24,23,23,32,41,40,35,34,40,39,27,21,28,15,27,29,30,30,27,35,50,30,41,39,35,42,46,46,43,37,34,35,49,41,36,37,39,35,34,37,35,38,37,36,38,39,33,30,32,33,32,39,39,41,43,38,38,38,32,33,31,34,34,33,32,36,35,35,36,35,39,36,36,36,33,37,37,37,35,38,39,39,36,33,35,37,37,40,36,36,36,36,42,36,43,49,78,88,80,83,80,87,88,87,89,90,89,92,91,95,93,95,94,94,96,95,91,93,92,89,90,91,68,77,76,59
A/Brisbane/115/2018,60,55,58,62,48,49,48,48,50,49,53,48,47,54,54,55,49,49,49,53,52,50,52,51,48,50,52,55,48,46,52,51,53,52,50,56,49,47,47,47,46,49,49,49,50,47,60,45,48,49,46,48,50,48,50,52,48,48,56,59,58,53,48,50,50,49,47,49,49,50,49,54,45,43,53,55,57,50,46,50,46,16,20,16,11,14,11,14,18,21,18,17,21,22,19,25,23,25,19,20,26,0,6,29,28,22,25,21,20,22,20,23,26,23,23,25,22,25,22,21,23,27,27,27,21,17,18,19,20,22,13,14,13,13,22,31,30,25,24,30,29,17,11,18,21,17,19,22,22,17,27,40,20,31,29,25,34,38,36,33,27,24,25,39,31,26,29,29,27,27,29,27,30,29,26,28,31,23,22,24,25,22,29,29,31,33,28,28,28,24,25,23,26,26,25,24,26,25,25,26,27,29,26,26,26,23,27,27,27,25,28,29,29,26,23,25,27,27,30,26,26,26,26,32,26,33,41,68,80,74,77,76,81,82,81,81,82,81,84,83,87,85,89,86,86,88,87,83,85,84,83,86,83,60,71,68,47
A/Brisbane/67/2018,60,55,58,62,48,49,48,48,50,49,53,48,47,54,54,55,49,49,49,53,52,50,52,51,48,50,52,55,48,46,52,51,53,52,50,56,49,47,47,47,46,49,51,51,50,47,60,45,48,49,46,48,50,48,50,52,48,48,56,59,58,53,48,50,50,49,47,49,49,50,49,54,45,43,53,55,57,50,46,50,46,14,18,16,11,14,11,14,18,21,18,17,21,22,19,25,23,25,19,22,26,6,0,29,28,22,25,21,20,22,20,23,26,23,23,25,22,25,22,21,23,27,27,27,21,17,18,19,20,22,13,14,13,13,22,31,30,25,24,30,29,17,11,18,21,17,19,22,22,17,27,40,20,31,29,25,34,38,36,33,27,24,25,39,31,26,29,29,27,27,29,27,30,29,26,28,31,23,22,24,25,22,29,29,31,33,28,28,28,24,25,23,26,26,25,24,26,25,25,26,27,27,26,26,26,23,27,27,27,25,28,29,29,26,23,25,27,27,30,26,26,26,26,32,26,33,41,70,80,74,77,76,79,82,81,81,82,81,84,83,87,85,89,86,86,88,87,83,85,84,83,86,83,60,71,68,47
A/Brisbane/13/2018,60,55,58,62,37,38,37,37,39,38,42,39,38,41,41,42,38,38,38,44,41,39,43,40,39,42,44,47,40,38,44,40,42,41,41,45,38,45,41,41,42,45,45,47,54,51,48,36,39,40,37,37,39,37,39,41,37,37,43,46,45,44,39,39,42,40,38,40,41,42,40,43,45,37,43,44,46,44,37,44,40,29,33,29,24,27,24,27,31,20,30,30,34,35,32,38,36,38,32,35,39,29,29,0,41,29,32,28,27,29,27,30,33,30,28,32,29,30,35,34,29,28,28,28,28,26,31,32,33,35,26,27,26,24,21,30,29,24,23,29,28,30,26,31,34,29,31,35,35,30,40,29,33,44,42,38,45,49,47,44,38,35,36,48,42,37,40,40,36,36,38,36,39,38,35,37,42,34,33,35,36,35,38,38,40,39,39,39,39,35,36,34,37,37,36,34,37,36,36,37,38,38,35,35,35,32,36,36,36,34,37,38,38,37,34,36,38,36,41,35,37,37,37,43,37,44,30,71,81,75,78,77,80,81,80,82,83,82,85,84,88,86,90,87,87,89,88,84,86,85,84,89,86,57,73,70,47
A/Washington/194/2018,72,67,70,74,60,61,60,60,60,61,65,60,59,64,64,65,61,61,61,65,62,62,64,63,60,60,64,67,60,58,64,63,63,64,58,66,59,59,58,58,58,60,62,62,61,57,73,57,60,61,58,60,62,60,62,64,60,60,66,69,68,65,60,62,60,61,59,61,61,62,61,66,57,55,65,67,69,62,58,62,58,26,30,28,23,26,23,26,30,33,30,29,33,34,31,35,33,35,31,34,18,28,28,41,0,34,37,33,32,34,32,35,38,35,35,35,34,37,30,33,33,37,37,37,33,29,28,29,30,32,25,26,25,23,34,43,42,37,36,42,41,29,25,30,17,29,31,30,32,29,37,52,32,39,37,35,44,48,48,45,39,36,37,51,43,38,39,41,39,38,41,39,42,41,38,40,43,35,34,36,37,36,41,41,41,43,38,38,38,36,37,35,38,38,37,36,38,37,37,38,39,41,36,38,38,35,39,39,39,37,40,37,41,38,35,37,39,39,42,38,38,38,38,42,36,45,51,82,94,86,89,88,93,92,93,95,96,95,98,95,99,97,101,96,98,100,99,97,99,96,95,94,93,72,81,80,61
A/Brisbane/104/2018,58,53,56,60,48,49,48,48,50,49,53,48,47,54,54,55,49,49,49,55,52,50,52,49,46,50,51,54,48,46,52,51,53,52,50,56,49,47,47,47,48,49,51,51,50,45,59,45,48,49,46,48,50,48,50,52,48,48,56,59,58,53,48,50,50,49,47,49,49,50,49,54,47,43,53,55,57,50,46,50,46,22,26,22,17,20,17,20,24,25,24,23,27,24,25,31,29,31,25,28,32,22,22,29,34,0,3,9,8,8,6,11,14,9,11,13,8,11,28,27,19,21,21,21,9,15,24,25,26,28,19,20,19,19,26,35,34,29,28,34,33,23,19,24,27,23,25,28,28,23,33,40,26,37,35,31,40,44,41,39,33,30,31,45,37,32,35,35,33,33,35,33,36,35,32,34,35,29,28,30,31,30,35,35,37,39,34,34,34,30,31,29,32,32,31,30,32,31,31,32,33,35,32,32,32,29,33,33,33,31,34,35,35,32,29,29,33,33,36,32,32,32,32,38,32,39,41,70,84,76,79,78,83,84,83,85,86,85,88,87,91,89,93,90,90,92,91,87,89,88,87,86,83,60,69,66,49
A/SouthAustralia/161/2018,61,56,59,63,51,52,51,51,53,52,56,51,50,57,57,58,52,52,52,58,55,53,55,52,49,53,54,57,51,49,55,54,56,55,53,59,52,50,50,50,51,52,54,54,53,48,62,48,51,52,49,51,53,51,53,55,51,51,59,62,61,56,51,53,53,52,50,52,52,53,52,57,50,46,56,58,60,53,49,53,49,25,29,25,20,23,20,23,27,28,27,26,30,27,28,34,32,34,28,31,35,25,25,32,37,3,0,12,11,11,9,14,17,12,14,16,11,14,31,30,22,24,24,24,12,18,27,28,29,31,22,23,22,22,29,38,37,32,31,37,36,26,22,27,30,26,28,31,31,26,36,43,29,40,38,34,43,47,44,42,36,33,34,48,40,35,38,38,36,36,38,36,39,38,35,37,38,32,31,33,34,33,38,38,40,42,37,37,37,33,34,32,35,35,34,33,35,34,34,35,36,38,35,35,35,32,36,36,36,34,37,38,38,35,32,32,36,36,39,35,35,35,35,41,35,42,44,73,87,79,82,81,86,87,86,88,89,88,91,90,94,92,96,93,93,95,94,90,92,91,90,89,86,63,72,69,52
A/Hawaii/64/2018,59,54,57,61,47,48,47,47,49,48,52,47,46,53,53,54,48,48,48,54,51,49,51,50,47,49,50,53,47,45,51,50,52,51,49,55,48,46,46,46,47,48,50,50,49,44,60,44,47,48,45,47,49,47,49,51,47,47,55,58,57,52,47,49,49,48,46,48,48,49,48,53,46,42,52,54,54,49,45,49,45,21,25,21,16,17,16,19,23,24,23,22,26,23,24,30,28,28,24,27,31,21,21,28,33,9,12,0,9,9,7,12,15,10,10,14,9,12,27,26,18,20,20,20,2,14,23,24,25,25,18,19,18,18,25,34,33,28,27,33,32,22,18,23,26,22,24,27,25,22,30,39,25,36,34,30,37,41,38,36,30,27,28,42,34,29,32,32,30,30,32,30,33,32,29,31,32,26,25,27,28,27,32,32,34,36,29,31,31,27,28,26,29,29,28,27,29,28,28,29,30,32,29,29,29,26,30,30,30,28,31,32,32,29,26,26,30,30,33,29,29,29,29,35,29,36,40,71,83,75,78,77,82,83,82,84,85,84,87,86,90,88,90,89,89,91,90,86,88,87,86,85,82,59,70,67,48
A/Hawaii/46/2018,56,51,54,58,46,47,46,46,48,47,51,46,45,52,52,53,47,47,47,53,50,48,50,49,46,48,49,52,46,44,50,49,49,50,48,54,47,45,45,45,46,47,49,49,48,45,59,43,46,47,44,46,48,46,48,50,46,46,54,57,56,51,46,46,48,47,45,47,47,48,47,52,45,41,51,53,55,48,44,48,44,20,24,20,15,18,15,18,22,23,22,21,25,22,23,29,27,29,23,26,30,20,20,27,32,8,11,9,0,6,4,5,8,7,11,7,8,11,26,25,17,19,19,19,9,13,22,23,24,26,17,18,17,17,24,33,32,27,26,32,31,21,17,22,25,21,23,26,26,21,31,38,24,35,33,29,38,42,39,37,31,28,29,43,35,30,33,33,31,31,33,31,34,33,30,32,33,27,26,28,29,28,33,33,35,37,32,32,32,28,29,27,30,30,29,28,30,29,29,30,31,33,30,30,30,27,31,31,31,29,32,33,33,30,27,27,31,31,34,30,30,30,30,36,30,37,39,68,80,72,75,74,79,80,79,81,82,81,84,83,87,85,89,86,86,88,87,83,85,84,83,86,83,58,67,64,47
